Final Letter Grade Rating,rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
4,1054.00,19900420.00,924.00,149.00,35.00,20,19961231.00,0.81,0.43,434035.00,0.00,17832.00,514307.00,0.00,226805.00,564879.00,34279.00,0.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
3,1054.00,19900420.00,924.00,149.00,35.00,20,19971231.00,0.91,1.01,494886.00,18682.00,10590.00,514306.00,0.00,641834.00,712367.00,37021.00,41765.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
4,1054.00,19900420.00,924.00,149.00,35.00,20,19981231.00,0.97,0.95,519361.00,12289.00,9326.00,514307.00,0.00,678735.00,799700.00,39983.00,41765.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
4,1054.00,19900420.00,924.00,149.00,35.00,20,19991231.00,0.95,0.8,545738.00,46123.00,10955.00,514307.00,0.00,307407.00,551998.00,0.00,166914.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20001231.00,1.07,0.42,489262.00,27326.00,13205.00,418312.00,0.00,197119.00,746873.00,0.00,275253.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20011231.00,1.06,0.33,529345.00,69259.00,9749.00,423030.00,0.00,182241.00,826041.00,1.00,275253.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20021231.00,1.19,0.37,579849.00,45111.00,4885.00,443514.00,0.00,226664.00,884346.00,1.00,275253.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20031231.00,1.1,0.25,511394.00,49146.00,3577.00,416570.00,0.00,189964.00,1032816.00,1.00,275253.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20041231.00,1.13,0.22,526191.00,50296.00,3082.00,418576.00,0.00,198728.00,1172894.00,1.00,275253.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20051231.00,1.02,0.2,488455.00,58204.00,2619.00,418576.00,0.00,211582.00,1335020.00,1.00,275253.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20061231.00,1.08,0.17,453365.00,18135.00,2658.00,400544.00,0.00,211650.00,1501739.00,1.00,275253.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20071231.00,1.34,0.21,557854.00,29641.00,5226.00,389288.00,0.00,297365.00,1695220.00,1.00,275254.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20081231.00,1.03,0.46,482450.00,57705.00,4539.00,407456.00,0.00,310077.00,942736.00,1.00,275254.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
3,1054.00,19900420.00,924.00,149.00,35.00,20,20091231.00,0.93,0.08,520152.00,102497.00,1959.00,449302.00,0.00,168283.00,2608344.00,1.00,621754.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1054.00,19900420.00,924.00,149.00,35.00,20,20101231.00,1.15,0.22,547355.00,89865.00,772.00,398327.00,0.00,310805.00,2026710.00,1.00,621753.00,68160.00,2543.00,65617.00,3600.00,1023.00,0.00,53128.00,49528.00,3600.00,4.00,4.00,1.00,36083.00,72783.00,54.00,27.00,14.00,13.00,0.00,0.00,54.00,0.00,0.00,2.00,0.00,2.30,2.00,5.00,25.00,19.00,3.00,0.00,0.00
2,1101.00,19960304.00,772.00,194.00,128.00,8,20001231.00,1.14,0,19398.00,0.00,0.00,16989.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2,1099.00,19960304.00,790.00,194.00,128.00,8,20001231.00,1.16,0,19965.00,0.00,0.00,17279.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2,1100.00,19960304.00,729.00,194.00,128.00,8,20001231.00,1.14,0,18910.00,0.00,0.00,16583.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,19951231.00,1.03,3.22,599241.00,97738.00,30249.00,456537.00,0.00,401788.00,170572.00,45828.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,19961231.00,1.07,3.21,616795.00,83158.00,27023.00,474211.00,0.00,444455.00,188041.00,49660.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,19971231.00,0.97,3.51,526841.00,42320.00,25056.00,474211.00,0.00,428945.00,175894.00,53814.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,19981231.00,0.99,3.46,629899.00,138062.00,21321.00,474211.00,0.00,440355.00,185615.00,58317.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,19991231.00,1.01,1.39,607246.00,95695.00,19623.00,489296.00,0.00,362530.00,324130.00,63196.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20001231.00,0.98,2.25,612709.00,113744.00,20076.00,489298.00,0.00,376284.00,235958.00,68486.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20011231.00,2.43,2.41,576496.00,135333.00,19213.00,173891.00,0.00,380141.00,232128.00,74223.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20021231.00,1.17,1.72,723982.00,144781.00,8214.00,489156.00,0.00,246060.00,223903.00,80438.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20031231.00,1.3,2.65,656826.00,37793.00,4700.00,474211.00,0.00,372770.00,228036.00,87178.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20041231.00,1.22,3.89,687013.00,82177.00,6512.00,489011.00,0.00,449476.00,210102.00,94504.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20051231.00,2.35,1.91,524418.00,71475.00,7949.00,189699.00,0.00,508936.00,368950.00,102405.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
4,645.00,19711001.00,832.00,89.00,121.00,15,20061231.00,0.42,1.13,337492.00,126599.00,12531.00,474211.00,0.00,470930.00,525922.00,110993.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20071231.00,3.06,1.94,720819.00,131503.00,11142.00,189236.00,0.00,546446.00,402168.00,120309.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20081231.00,2.49,1.38,701400.00,221079.00,7134.00,189699.00,0.00,294073.00,343556.00,130404.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20091231.00,1.5,3.03,934836.00,200226.00,2220.00,488404.00,0.00,429307.00,282926.00,141349.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,645.00,19711001.00,832.00,89.00,121.00,15,20101231.00,1.28,1.48,812466.00,188666.00,946.00,488191.00,0.00,240487.00,315618.00,153217.00,0.00,107600.00,0.00,107600.00,0.00,0.00,0.00,85100.00,85100.00,0.00,6.00,4.00,0.00,38053.00,107600.00,135.00,92.00,0.00,43.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.90,49.00,61.00,15.00,10.00,0.00,0.00,0.00
1,1383.00,20081218.00,1021.00,122.00,50.00,15,20091231.00,1.62,2.89,388685.00,0.00,5705.00,235754.00,0.00,1053108.00,372045.00,7752.00,0.00,97208.00,20694.00,76514.00,,,246.00,61388.00,61388.00,0.00,2.00,3.00,2.00,,97454.00,90.00,90.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,7.00,0.00,1.37,0.00,57.00,33.00,0.00,0.00,0.00,0.00
1,1383.00,20081218.00,1021.00,122.00,50.00,15,20101231.00,1.55,2.87,256076.00,50088.00,2371.00,130958.00,0.00,1039667.00,371171.00,8329.00,0.00,97208.00,20694.00,76514.00,,,246.00,61388.00,61388.00,0.00,2.00,3.00,2.00,,97454.00,90.00,90.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,7.00,0.00,1.37,0.00,57.00,33.00,0.00,0.00,0.00,0.00
1,1384.00,20090203.00,955.00,122.00,50.00,15,20091231.00,1.28,2.01,101904.00,0.00,2434.00,77886.00,0.00,594014.00,300389.00,4732.00,0.00,58692.00,11640.00,47052.00,,,,36831.00,36831.00,0.00,2.00,4.00,2.00,51102.00,58692.00,38.00,38.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,2.00,0.00,2.03,0.00,9.00,23.00,2.00,4.00,0.00,0.00
1,1384.00,20090203.00,955.00,122.00,50.00,15,20101231.00,1.32,3.6,168779.00,24497.00,1846.00,108090.00,0.00,611359.00,174728.00,5125.00,0.00,58692.00,11640.00,47052.00,,,,36831.00,36831.00,0.00,2.00,4.00,2.00,51102.00,58692.00,38.00,38.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,2.00,0.00,2.03,0.00,9.00,23.00,2.00,4.00,0.00,0.00
1,201.00,20030108.00,1245.00,89.00,114.00,14,20031231.00,1.33,2.2,2345739.00,35888.00,66884.00,1688077.00,0.00,1676341.00,1169488.00,409166.00,0.00,259495.00,,259495.00,,,,,,,2.00,9.00,4.00,,259495.00,302.00,300.00,0.00,0.00,2.00,300.00,2.00,0.00,0.00,36.00,0.00,1.22,0.00,235.00,67.00,0.00,0.00,0.00,0.00
1,201.00,20030108.00,1245.00,89.00,114.00,14,20041231.00,1.32,2.76,2436482.00,84870.00,7376.00,1773353.00,0.00,1532290.00,987020.00,432204.00,0.00,259495.00,,259495.00,,,,,,,2.00,9.00,4.00,,259495.00,302.00,300.00,0.00,0.00,2.00,300.00,2.00,0.00,0.00,36.00,0.00,1.22,0.00,235.00,67.00,0.00,0.00,0.00,0.00
1,201.00,20030108.00,1245.00,89.00,114.00,14,20051231.00,1.28,1.81,2388304.00,114945.00,6649.00,1773248.00,0.00,1307635.00,1180937.00,456540.00,0.00,259495.00,,259495.00,,,,,,,2.00,9.00,4.00,,259495.00,302.00,300.00,0.00,0.00,2.00,300.00,2.00,0.00,0.00,36.00,0.00,1.22,0.00,235.00,67.00,0.00,0.00,0.00,0.00
1,201.00,20030108.00,1245.00,89.00,114.00,14,20061231.00,1.31,1.35,2438868.00,99138.00,11438.00,1775229.00,0.00,1176237.00,1353548.00,482247.00,0.00,259495.00,,259495.00,,,,,,,2.00,9.00,4.00,,259495.00,302.00,300.00,0.00,0.00,2.00,300.00,2.00,0.00,0.00,36.00,0.00,1.22,0.00,235.00,67.00,0.00,0.00,0.00,0.00
2,201.00,20030108.00,1245.00,89.00,114.00,14,20071231.00,1.27,0.76,2468834.00,195983.00,27050.00,1768817.00,0.00,756728.00,1506468.00,509402.00,0.00,259495.00,,259495.00,,,,,,,2.00,9.00,4.00,,259495.00,302.00,300.00,0.00,0.00,2.00,300.00,2.00,0.00,0.00,36.00,0.00,1.22,0.00,235.00,67.00,0.00,0.00,0.00,0.00
2,201.00,20030108.00,1245.00,89.00,114.00,14,20081231.00,1.26,0.74,2352782.00,113283.00,9509.00,1767534.00,0.00,904865.00,1769093.00,538086.00,0.00,259495.00,,259495.00,,,,,,,2.00,9.00,4.00,,259495.00,302.00,300.00,0.00,0.00,2.00,300.00,2.00,0.00,0.00,36.00,0.00,1.22,0.00,235.00,67.00,0.00,0.00,0.00,0.00
2,201.00,20030108.00,1245.00,89.00,114.00,14,20091231.00,1.3,0.7,2424620.00,115111.00,3907.00,1767533.00,0.00,983114.00,1976788.00,568386.00,0.00,259495.00,,259495.00,,,,,,,2.00,9.00,4.00,,259495.00,302.00,300.00,0.00,0.00,2.00,300.00,2.00,0.00,0.00,36.00,0.00,1.22,0.00,235.00,67.00,0.00,0.00,0.00,0.00
2,201.00,20030108.00,1245.00,89.00,114.00,14,20101231.00,1.41,0.83,2580090.00,93624.00,1775.00,1768225.00,0.00,1094200.00,1915199.00,600392.00,0.00,259495.00,,259495.00,,,,,,,2.00,9.00,4.00,,259495.00,302.00,300.00,0.00,0.00,2.00,300.00,2.00,0.00,0.00,36.00,0.00,1.22,0.00,235.00,67.00,0.00,0.00,0.00,0.00
2,1103.00,19951026.00,86.00,271.00,42.00,8,19950630.00,1.11,0,12124.00,0.00,0.00,10898.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2,1103.00,19951026.00,86.00,271.00,42.00,8,20001231.00,1.34,0,21700.00,0.00,0.00,16227.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2,1105.00,19951026.00,127.00,271.00,42.00,8,19950630.00,1.17,0,13970.00,0.00,0.00,11917.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2,1105.00,19951026.00,127.00,271.00,42.00,8,20001231.00,1.39,0,21886.00,0.00,0.00,15765.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2,1104.00,19951026.00,92.00,271.00,42.00,8,19950630.00,1.12,0,12820.00,0.00,0.00,11443.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
2,1104.00,19951026.00,92.00,271.00,42.00,8,20001231.00,1.36,0,23233.00,0.00,0.00,17040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1,451.00,20040421.00,801.00,122.00,50.00,21,20051231.00,0.78,2.19,64779.00,0.00,777.00,81652.00,0.00,124390.00,89884.00,33128.00,0.00,11717.00,4172.00,7545.00,0.00,0.00,0.00,6773.00,6773.00,0.00,1.00,3.00,1.00,99891.00,11717.00,19.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
3,451.00,20040421.00,801.00,122.00,50.00,21,20061231.00,0.74,1.84,66916.00,3250.00,1372.00,84048.00,0.00,109159.00,94670.00,35242.00,0.00,11717.00,4172.00,7545.00,0.00,0.00,0.00,6773.00,6773.00,0.00,1.00,3.00,1.00,99891.00,11717.00,19.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
4,451.00,20040421.00,801.00,122.00,50.00,21,20071231.00,0.33,1.12,29574.00,0.00,1766.00,84048.00,0.00,96010.00,123406.00,37490.00,0.00,11717.00,4172.00,7545.00,0.00,0.00,0.00,6773.00,6773.00,0.00,1.00,3.00,1.00,99891.00,11717.00,19.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
1,451.00,20040421.00,801.00,122.00,50.00,21,20081231.00,1.19,1.97,101267.00,0.00,1301.00,84048.00,0.00,94122.00,87731.00,39881.00,0.00,11717.00,4172.00,7545.00,0.00,0.00,0.00,6773.00,6773.00,0.00,1.00,3.00,1.00,99891.00,11717.00,19.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
1,451.00,20040421.00,801.00,122.00,50.00,21,20091231.00,1.07,2.53,94532.00,4971.00,539.00,83145.00,0.00,101133.00,82349.00,42425.00,0.00,11717.00,4172.00,7545.00,0.00,0.00,0.00,6773.00,6773.00,0.00,1.00,3.00,1.00,99891.00,11717.00,19.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
1,451.00,20040421.00,801.00,122.00,50.00,21,20101231.00,1.11,4.09,95854.00,3265.00,229.00,82946.00,0.00,114758.00,73189.00,45132.00,0.00,11717.00,4172.00,7545.00,0.00,0.00,0.00,6773.00,6773.00,0.00,1.00,3.00,1.00,99891.00,11717.00,19.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00
1,204.00,20040429.00,28.00,148.00,123.00,14,20051231.00,1.16,5.95,228014.00,17902.00,6294.00,175840.00,0.00,142665.00,40642.00,16670.00,0.00,4983.00,2395.00,2588.00,,,,,,,1.00,3.00,1.00,,4983.00,44.00,44.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,2.00,0.00,1.07,0.00,41.00,3.00,0.00,0.00,0.00,0.00
1,204.00,20040429.00,28.00,148.00,123.00,14,20061231.00,1.23,1.93,263720.00,29619.00,10158.00,182675.00,0.00,197621.00,121645.00,19195.00,0.00,4983.00,2395.00,2588.00,,,,,,,1.00,3.00,1.00,,4983.00,44.00,44.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,2.00,0.00,1.07,0.00,41.00,3.00,0.00,0.00,0.00,0.00
2,204.00,20040429.00,28.00,148.00,123.00,14,20071231.00,1.57,0.65,303063.00,4248.00,11334.00,182609.00,0.00,82023.00,144769.00,19195.00,0.00,4983.00,2395.00,2588.00,,,,,,,1.00,3.00,1.00,,4983.00,44.00,44.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,2.00,0.00,1.07,0.00,41.00,3.00,0.00,0.00,0.00,0.00
1,204.00,20040429.00,28.00,148.00,123.00,14,20081231.00,1.48,1.16,336951.00,58870.00,7310.00,182539.00,0.00,79660.00,94503.00,25675.00,0.00,4983.00,2395.00,2588.00,,,,,,,1.00,3.00,1.00,,4983.00,44.00,44.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,2.00,0.00,1.07,0.00,41.00,3.00,0.00,0.00,0.00,0.00
